trip_id,datetime,city,driver_id,distance_km,duration_min,surge_multiplier,fare_uzs,status,payment_method,rating
T000458,2024-01-15 13:06:00,Toshkent,D0133,1.8,3.0,1.0,7 700,completed,wallet,4.8
T003448,2024-03-01 01:36:00,Toshkent,D0004,11.3,25.0,1.0,,cancelled,,
T003371,2024-02-21 20:05:00,Toshkent,D0034,3.2,7.0,1.0,9 800,Completed,card,5.0
T002266,2024-01-03 15:31:00,Toshkent,D0167,7.9,25.0,1.0,16 800,completed,cash,3.7
T001074,2024-02-11 16:52:00,Samarqand,D0243,5.7,16.0,1.0,13 600,completed,cash,4.5
T004354,2024-03-07 08:29:00,Toshkent,D0159,7.3,11.0,1.5,56 300,completed,card,4.0
T003523,2024-02-07 07:00:00,Toshkent,D0056,5.2,13.0,1.0,12 800,completed,card,4.8
T003073,2024-03-08 10:11:00,Toshkent,D0123,2.5,9.0,1.0,13 500,COMPLETED,card,4.6
T000928,2024-02-13 19:56:00,Buxoro,D0166,7.2,24.0,1.0,,cancelled,,
T004523,2024-03-29 07:47:00,Namangan,D0226,4.4,18.0,1.0,11 600,COMPLETED,wallet,4.2
T001087,2024-03-10 20:28:00,Samarqand,D0164,6.9,13.0,1.0,15 400,Completed,card,4.6
T004770,2024-03-29 18:34:00,Andijon,D0136,6.0,26.0,1.5,21 000,Completed,card,4.0
T002449,2024-02-18 09:47:00,Samarqand,D0018,7.1,16.0,1.0,23 600,completed,card,5.0
T001237,2024-03-13 18:52:00,Andijon,D0136,3.4,7.0,2.0,20 200,completed,card,4.3
T001645,2024-02-03 07:04:00,Toshkent,D0085,9.9,31.0,1.0,19 800,COMPLETED,card,5.0
T003837,2024-01-23 09:23:00,Toshkent,D0174,2.9,5.0,1.3,12 200,completed,cash,5.0
T004911,2024-03-04 23:00:00,Toshkent,D0195,2.9,5.0,1.0,14 400,Completed,cash,5.0
T004879,2024-01-27 17:35:00,Toshkent,D0157,12.5,19.0,1.0,35 500,Completed,card,3.4
T004475,2024-02-17 10:38:00,Toshkent,D0032,5.3,14.0,1.0,13 000,COMPLETED,wallet,4.6
T000423,2024-03-26 09:39:00,Andijon,D0190,6.1,13.0,1.3,18 400,completed,card,4.1
T000530,2024-03-15 21:03:00,Andijon,D0061,3.6,9.0,1.0,,canceled,,
T000157,2024-02-12 18:33:00,Buxoro,D0169,15.1,34.0,1.3,53 600,completed,card,3.3
T001403,2024-01-02 18:54:00,Toshkent,D0020,5.3,10.0,1.0,13 000,Completed,cash,3.9
T000048,2024-03-11 18:07:00,Toshkent,D0133,4.2,13.0,2.0,22 600,completed,cash,4.4
T004169,2024-03-20 18:17:00,Samarqand,D0153,6.0,16.0,1.3,18 200,completed,wallet,3.9
T003737,2024-02-01 09:52:00,Andijon,D0017,5.1,12.0,1.5,44 800,completed,card,4.1
T001948,2024-01-14 13:42:00,Andijon,D0183,5.4,12.0,1.0,19 900,completed,card,4.6
T000358,2024-03-07 09:24:00,Andijon,D0039,7.5,12.0,1.5,36 800,completed,wallet,5.0
T003338,2024-02-02 08:20:00,Toshkent,D0034,15.2,35.0,2.0,55 600,completed,wallet,4.9
T001108,2024-02-25 17:21:00,Buxoro,D0277,5.7,18.0,1.0,20 500,COMPLETED,cash,4.8
T002912,2024-01-07 18:45:00,Andijon,D0295,2.0,4.0,2.0,24 800,completed,card,4.4
T001937,2024-03-24 19:12:00,Toshkent,D0185,6.6,10.0,1.5,,cancelled,,
T002067,2024-03-07 19:48:00,Samarqand,D0200,5.4,21.0,2.0,,no_show,,
T004168,2024-03-15 20:27:00,Buxoro,D0134,9.9,19.0,1.0,19 800,completed,cash,5.0
T004675,2024-03-23 17:24:00,Buxoro,D0223,8.6,17.0,1.0,,no_show,,
T000980,2024-03-30 19:20:00,Andijon,D0125,4.7,10.0,1.0,12 000,Completed,card,4.9
T003252,2024-01-29 20:43:00,Buxoro,D0178,6.9,16.0,1.0,15 400,completed,cash,5.0
T002397,2024-02-29 23:41:00,Samarqand,D0153,4.3,6.0,1.0,11 400,COMPLETED,card,4.1
T001191,2024-01-05 18:07:00,Samarqand,D0208,10.2,21.0,1.5,30 400,Completed,cash,4.9
T002004,2024-03-06 18:35:00,Toshkent,D0130,0.0,20.0,1.3,28 100,completed,wallet,3.9
T002394,2024-01-16 09:47:00,Namangan,D0021,3.4,6.0,1.5,15 200,Completed,cash,4.5
T002765,2024-01-19 23:10:00,Toshkent,D0065,2.6,6.0,1.0,8 900,COMPLETED,cash,3.8
T000403,2024-03-06 18:16:00,Namangan,D0202,9.7,30.0,1.0,46 000,COMPLETED,card,4.8
T000495,2024-02-26 17:33:00,Namangan,D0033,3.2,5.0,1.0,15 000,completed,card,4.9
T004346,2024-02-14 03:40:00,Toshkent,D0056,8.7,19.0,1.0,18 000,COMPLETED,cash,5.0
T003218,2024-02-15 17:45:00,Namangan,D0283,6.0,15.0,1.0,14 000,completed,card,4.8
T001123,2024-03-13 23:00:00,Toshkent,D0120,6.1,11.0,1.0,14 200,COMPLETED,cash,4.6
T001802,2024-03-04 17:34:00,Samarqand,D0153,3.1,6.0,1.0,9 600,completed,card,4.3
T000693,2024-01-16 17:50:00,Buxoro,D0050,4.4,13.0,1.0,11 600,completed,card,4.3
T001466,2024-03-22 05:53:00,Toshkent,D0016,15.7,26.0,1.0,,cancelled,,
T004414,2024-03-13 02:27:00,Toshkent,D0133,11.9,31.0,1.0,22 800,completed,card,4.2
T000247,2024-03-18 07:20:00,Andijon,D0190,6.0,13.0,1.0,14 000,completed,wallet,5.0
T001092,2024-01-03 20:57:00,Toshkent,D0162,3.3,7.0,1.0,15 300,completed,card,4.7
T002818,2024-02-24 08:10:00,Samarqand,D0180,2.4,5.0,1.3,11 200,completed,wallet,4.1
T003644,2024-02-19 23:13:00,Namangan,D0113,5.5,11.0,1.0,20 100,completed,cash,4.6
T002484,2024-03-22 07:02:00,Samarqand,D0089,-3.0,8.0,1.0,10 800,completed,wallet,4.7
T004771,2024-01-28 13:16:00,Toshkent,D0214,13.4,35.0,1.0,25 100,completed,card,4.4
T004893,2024-01-08 20:40:00,Buxoro,D0276,8.5,16.0,1.0,,no_show,,
T004721,2024-03-01 18:12:00,Andijon,D0289,0.0,8.0,1.0,9 800,completed,wallet,3.5
T002641,2024-03-28 12:42:00,Andijon,D0263,3.9,8.0,1.0,25 600,completed,card,4.0
T001761,2024-01-02 15:49:00,Namangan,D0226,8.4,16.0,1.0,17 600,completed,wallet,5.0
T000272,2024-03-09 11:52:00,Toshkent,D0079,10.0,25.0,1.0,,canceled,,
T000156,2024-03-20 13:21:00,Toshkent,D0159,4.0,9.0,1.0,26 000,completed,cash,4.7
T002054,2024-03-05 09:53:00,Buxoro,D0166,9.1,23.0,1.0,,canceled,,
T000764,2024-02-04 07:36:00,Toshkent,D0217,2.6,6.0,1.0,8 900,completed,cash,5.0
T002069,2024-02-13 08:24:00,Toshkent,D0203,9.7,24.0,2.0,,completed,card,5.0
T002588,2024-01-02 07:17:00,Buxoro,D0080,2.1,5.0,1.0,8 200,Completed,cash,4.8
T003645,2024-01-31 18:56:00,Toshkent,D0299,4.6,13.0,1.5,17 800,completed,card,4.7
T004524,2024-03-13 20:27:00,Toshkent,D0299,2.0,4.0,1.0,8 000,Completed,card,5.0
T004503,2024-03-28 18:16:00,Toshkent,D0027,3.3,9.0,1.3,19 800,completed,card,4.3
T000286,2024-02-23 07:42:00,Andijon,D0257,5.9,13.0,1.0,13 800,completed,wallet,5.0
T000110,2024-01-05 15:06:00,Namangan,D0149,9.7,20.0,1.0,19 600,completed,wallet,4.4
T001591,2024-01-12 17:22:00,Toshkent,D0090,5.4,9.0,1.0,,Cancelled,,
T001101,2024-02-08 20:30:00,Samarqand,D0200,18.8,44.0,1.0,33 200,Completed,wallet,4.1
T000153,2024-03-03 09:59:00,Toshkent,D0241,3.2,15.0,1.3,30 200,completed,wallet,4.2
T001603,2024-02-12 21:18:00,Buxoro,D0297,6.1,16.0,1.0,,Completed,card,4.7
T000205,2024-01-20 08:07:00,Andijon,D0141,6.9,16.0,1.5,,no_show,,
T002970,2024-02-08 12:08:00,Toshkent,D0096,3.3,7.0,1.0,10 000,COMPLETED,card,3.8
T000790,2024-03-15 20:07:00,Toshkent,D0247,6.3,27.0,1.0,,cancelled,,
T002387,2024-01-12 10:51:00,Toshkent,D0145,12.6,31.0,1.0,56 100,Completed,cash,4.1
T000641,2024-03-30 19:12:00,Toshkent,D0070,6.9,16.0,1.3,20 000,completed,wallet,4.8
T001267,2024-03-09 20:29:00,Samarqand,D0189,7.6,20.0,1.0,16 400,completed,card,4.9
T004343,2024-01-16 02:27:00,Samarqand,D0268,5.3,11.0,1.0,13 000,COMPLETED,card,4.2
T003186,2024-01-15 07:33:00,Toshkent,D0062,5.9,14.0,1.0,13 800,completed,card,5.0
T004419,2024-02-03 18:39:00,Samarqand,D0251,3.9,8.0,1.3,21 600,Completed,wallet,3.7
T001084,2024-02-29 17:33:00,Andijon,D0003,4.4,8.0,1.0,11 600,COMPLETED,card,4.5
T001105,2024-02-05 03:40:00,Toshkent,D0138,7.0,17.0,1.0,36 500,completed,wallet,4.6
T004376,2024-03-03 17:57:00,Andijon,D0257,5.7,16.0,1.0,13 600,completed,card,4.5
T004312,2024-03-02 19:44:00,Toshkent,D0095,6.5,17.0,1.5,33 400,completed,wallet,4.8
T003185,2024-02-16 22:30:00,Toshkent,D0031,14.0,25.0,1.0,,canceled,,
T002267,2024-01-04 18:27:00,Toshkent,D0238,3.6,9.0,1.5,23 900,Completed,card,5.0
T003673,2024-03-18 18:31:00,Toshkent,D0097,3.7,8.0,1.5,37 400,Completed,card,4.3
T002955,2024-02-02 18:30:00,Andijon,D0124,2.7,5.0,1.5,13 600,Completed,card,4.9
T002342,2024-01-10 12:26:00,Samarqand,D0010,6.5,13.0,1.0,14 800,COMPLETED,cash,3.7
T003149,2024-02-23 15:38:00,Samarqand,D0275,2.7,7.0,1.0,,Cancelled,,
T003250,2024-03-28 17:06:00,Andijon,D0260,9.4,20.0,1.0,28 700,Completed,card,4.1
T002681,2024-01-26 17:40:00,Toshkent,D0179,3.5,8.0,1.0,10 200,completed,wallet,4.8
T000666,2024-03-15 22:31:00,Andijon,D0249,9.8,34.0,1.0,19 700,completed,card,4.1
T001464,2024-02-17 07:55:00,Andijon,D0256,2.4,5.0,1.0,8 600,Completed,card,4.5
T003593,2024-01-13 08:13:00,Samarqand,D0298,2.4,4.0,1.5,12 900,completed,cash,4.2
T003622,2024-02-07 07:39:00,Toshkent,D0151,2.6,7.0,1.0,8 900,completed,card,4.9
T000076,2024-01-14 18:25:00,Toshkent,D0218,17.2,35.0,1.0,45 800,completed,card,5.0
T003655,2024-03-24 07:52:00,Namangan,D0006,3.1,9.0,1.0,9 600,completed,card,4.4
T000916,2024-03-17 19:39:00,Samarqand,D0170,6.1,12.0,2.0,28 300,completed,cash,4.5
T001900,2024-02-16 20:00:00,Toshkent,D0242,3.3,12.0,1.0,23 600,COMPLETED,wallet,4.7
T003321,2024-01-14 11:13:00,Andijon,D0249,9.4,20.0,1.0,19 100,completed,cash,4.1
T003630,2024-02-12 19:42:00,Toshkent,D0201,3.7,12.0,1.5,24 200,completed,wallet,4.5
T001489,2024-01-13 20:44:00,Toshkent,D0217,8.2,19.0,1.0,17 300,completed,wallet,5.0
T004011,2024-03-23 08:14:00,Toshkent,D0150,4.6,9.0,1.0,18 100,completed,wallet,4.9
T000951,2024-02-24 12:31:00,Andijon,D0249,4.5,11.0,1.0,,Cancelled,,
T004800,2024-03-24 17:40:00,Toshkent,D0058,3.6,9.0,1.0,10 400,Completed,cash,4.8
T003299,2024-03-28 20:28:00,Buxoro,D0173,3.3,7.0,1.0,,cancelled,,
T000507,2024-01-30 20:55:00,Buxoro,D0129,6.8,16.0,1.0,15 200,Completed,wallet,3.2
T002831,2024-01-02 02:34:00,Samarqand,D0018,5.3,11.0,1.0,19 700,Completed,wallet,3.7
T004124,2024-02-22 20:47:00,Toshkent,D0114,3.0,11.0,1.0,9 500,Completed,card,4.6
T003023,2024-02-07 17:23:00,Toshkent,D0130,2.9,6.0,1.0,9 400,completed,wallet,4.6
T001748,2024-01-16 17:27:00,Toshkent,D0201,5.2,15.0,1.0,19 400,Completed,card,4.1
T000328,2024-03-14 03:50:00,Toshkent,D0163,4.5,13.0,1.0,11 800,completed,card,4.0
T001618,2024-03-28 08:00:00,Buxoro,D0271,10.7,32.0,1.5,47 300,Completed,wallet,4.8
T000443,2024-01-30 08:16:00,Samarqand,D0291,5.8,17.0,1.3,27 000,completed,wallet,4.5
T002983,2024-02-12 20:16:00,Toshkent,D0229,4.9,12.0,1.0,18 800,completed,card,4.4
T000692,2024-01-30 09:07:00,Namangan,D0202,4.0,10.0,1.3,33 800,Completed,cash,4.7
T000862,2024-03-04 07:01:00,Toshkent,D0101,5.6,9.0,1.0,13 400,completed,card,5.0
T002391,2024-03-24 18:44:00,Buxoro,D0055,3.3,10.0,1.3,12 900,completed,card,4.0
T001393,2024-02-26 23:08:00,Samarqand,D0117,7.0,23.0,1.0,23 400,COMPLETED,wallet,4.2
T004567,2024-02-02 19:01:00,Toshkent,D0145,4.6,14.0,1.0,28 100,completed,cash,4.5
T003934,2024-01-07 09:32:00,Andijon,D0289,7.4,31.0,1.3,20 900,completed,card,4.2
T001655,2024-03-27 17:27:00,Samarqand,D0128,2.6,7.0,1.0,8 900,completed,card,4.5
T000976,2024-01-03 20:23:00,Andijon,D0092,7.2,15.0,1.0,15 800,COMPLETED,cash,4.8
T003889,2024-03-19 18:41:00,Samarqand,D0180,4.0,14.0,2.0,,canceled,,
T002931,2024-02-21 17:04:00,Toshkent,D0013,8.7,25.0,1.0,18 000,completed,cash,4.5
T001146,2024-03-18 05:48:00,Toshkent,D0085,5.2,12.0,1.0,12 800,completed,wallet,3.9
T001256,2024-02-17 20:40:00,Samarqand,D0261,6.7,14.0,1.0,15 000,completed,card,4.5
T000504,2024-01-30 11:09:00,Toshkent,D0024,9.3,28.0,1.0,,cancelled,,
T001373,2024-01-29 20:37:00,Toshkent,D0087,5.7,13.0,1.0,13 600,Completed,card,4.3
T003249,2024-01-29 17:41:00,Toshkent,D0114,8.2,14.0,1.0,17 300,COMPLETED,wallet,4.7
T001297,2024-02-06 09:52:00,Toshkent,D0127,8.4,15.0,1.3,22 900,completed,card,4.9
T002705,2024-01-20 06:29:00,Samarqand,D0189,6.3,11.0,1.0,14 400,COMPLETED,card,4.5
T000181,2024-03-03 01:33:00,Samarqand,D0078,7.4,14.0,1.0,16 100,completed,cash,4.5
T002718,2024-01-10 05:52:00,Toshkent,D0112,2.3,4.0,1.0,8 400,Completed,cash,4.0
T001792,2024-03-11 01:43:00,Toshkent,D0142,3.6,7.0,1.0,10 400,Completed,wallet,4.2
T001317,2024-03-22 04:07:00,Buxoro,D0173,5.8,22.0,1.0,20 800,Completed,card,4.5
T001453,2024-02-26 10:13:00,Toshkent,D0185,4.0,9.0,1.0,11 000,completed,cash,4.6
T002820,2024-03-07 19:57:00,Andijon,D0281,10.7,21.0,1.0,21 000,completed,card,3.8
T003747,2024-03-29 20:03:00,Toshkent,D0087,3.5,11.0,1.0,10 200,Completed,cash,5.0
T003700,2024-03-18 20:41:00,Toshkent,D0254,7.2,17.0,1.0,15 800,completed,card,4.4
T000359,2024-03-17 07:58:00,Samarqand,D0089,5.1,12.0,1.0,,cancelled,,
T001066,2024-02-14 06:16:00,Toshkent,D0058,5.5,11.0,1.0,,COMPLETED,card,5.0
T004224,2024-03-13 19:23:00,Toshkent,D0198,6.8,14.0,2.0,,Cancelled,,
T001512,2024-02-05 06:00:00,Toshkent,D0254,2.5,5.0,1.0,8 800,COMPLETED,cash,5.0
T001250,2024-03-28 09:19:00,Samarqand,D0170,3.7,8.0,1.0,10 600,Completed,cash,4.2
T002713,2024-03-15 18:48:00,Toshkent,D0111,8.2,21.0,2.0,34 600,COMPLETED,wallet,5.0
T004332,2024-03-05 07:48:00,Andijon,D0115,9.2,20.0,1.0,,cancelled,,
T001933,2024-03-18 08:24:00,Toshkent,D0252,5.0,10.0,1.0,12 500,Completed,cash,4.5
T004781,2024-02-27 10:12:00,Toshkent,D0007,3.1,8.0,1.0,,cancelled,,
T001402,2024-02-09 20:31:00,Samarqand,D0291,3.7,10.0,1.0,16 100,completed,card,4.6
T003728,2024-02-22 09:05:00,Toshkent,D0112,12.6,37.0,2.0,47 800,Completed,cash,4.7
T000842,2024-03-07 20:05:00,Toshkent,D0187,12.1,28.0,1.0,23 200,completed,card,4.6
T002025,2024-02-08 08:08:00,Namangan,D0116,3.8,12.0,1.0,16 400,completed,cash,4.6
T003143,2024-02-08 10:35:00,Toshkent,D0157,4.5,12.0,1.0,17 900,Completed,wallet,4.8
T004995,2024-01-10 10:28:00,Toshkent,D0242,8.5,14.0,1.0,41 800,COMPLETED,card,5.0
T003860,2024-01-09 17:08:00,Toshkent,D0034,7.7,21.0,1.0,,cancelled,,
T003735,2024-03-17 18:38:00,Toshkent,D0179,7.2,19.0,1.3,20 500,completed,card,4.7
T001960,2024-02-05 09:05:00,Toshkent,D0286,4.1,10.0,1.3,,cancelled,,
T001616,2024-02-26 00:14:00,Buxoro,D0169,2.9,8.0,1.0,14 400,completed,card,3.6
T004026,2024-02-29 08:13:00,Samarqand,D0091,6.5,16.0,1.0,14 800,Completed,wallet,5.0
T002161,2024-01-24 18:24:00,Andijon,D0028,3.6,15.0,2.0,20 800,COMPLETED,card,4.1
T004964,2024-02-22 07:14:00,Namangan,D0113,7.2,15.0,1.0,,cancelled,,
T002296,2024-01-11 17:54:00,Buxoro,D0134,2.8,5.0,1.0,,cancelled,,
T001673,2024-03-16 08:02:00,Toshkent,D0085,5.7,18.0,2.0,,cancelled,,
T003214,2024-03-20 03:12:00,Andijon,D0017,3.1,7.0,1.0,22 800,COMPLETED,wallet,4.5
T004867,2024-01-03 03:05:00,Toshkent,D0073,4.0,9.0,1.0,11 000,Completed,wallet,4.3
T002460,2024-01-27 11:14:00,Samarqand,D0243,3.7,9.0,1.0,10 600,completed,card,4.9
T001412,2024-03-08 09:30:00,Andijon,D0175,7.1,23.0,1.0,,cancelled,,
T004349,2024-01-04 20:03:00,Toshkent,D0093,5.0,11.0,1.0,12 500,Completed,card,4.7
T003978,2024-03-08 18:06:00,Toshkent,D0038,12.7,23.0,1.0,56 400,completed,wallet,4.5
T001406,2024-02-10 22:12:00,Toshkent,D0135,8.3,19.0,1.0,17 400,completed,card,5.0
T004682,2024-02-22 23:00:00,Toshkent,D0163,5.7,10.0,1.0,13 600,completed,cash,3.9
T000771,2024-01-04 08:37:00,Samarqand,D0045,3.0,6.0,1.5,14 200,completed,cash,3.6
T004308,2024-01-31 09:04:00,Toshkent,D0171,3.5,10.0,1.0,10 200,completed,card,4.5
T003829,2024-02-03 20:04:00,Andijon,D0177,12.5,28.0,1.0,,completed,cash,5.0
T002191,2024-01-27 22:19:00,Samarqand,D0117,4.3,8.0,1.0,17 500,COMPLETED,wallet,3.8
T004449,2024-03-03 08:01:00,Toshkent,D0296,3.9,,1.0,16 600,Completed,wallet,5.0
T001804,2024-01-17 13:32:00,Buxoro,D0248,4.8,9.0,1.0,,cancelled,,
T003576,2024-01-27 18:43:00,Toshkent,D0151,4.9,13.0,1.3,16 100,Completed,cash,4.8
T000586,2024-02-26 17:14:00,Andijon,D0213,5.1,20.0,1.0,,cancelled,,
T003915,2024-02-17 18:32:00,Toshkent,D0030,3.3,9.0,1.5,14 900,completed,cash,4.1
T002717,2024-03-06 09:22:00,Toshkent,D0059,4.1,9.0,1.0,,cancelled,,
T004826,2024-03-28 17:56:00,Toshkent,D0151,4.6,8.0,1.0,11 900,completed,card,4.8
T001716,2024-01-08 17:19:00,Andijon,D0118,5.2,,1.0,,no_show,,
T001527,2024-01-18 19:32:00,Toshkent,D0198,4.3,9.0,1.0,,cancelled,,
T003873,2024-01-06 01:09:00,Toshkent,D0004,7.4,17.0,1.0,24 300,completed,card,4.3
T000733,2024-02-08 00:33:00,Samarqand,D0139,5.7,15.0,1.0,13 600,Completed,card,4.2
T001172,2024-03-01 10:57:00,Samarqand,D0088,6.6,15.0,1.0,22 500,completed,card,4.6
T004654,2024-01-16 17:46:00,Toshkent,D0250,12.6,25.0,1.0,23 900,completed,card,4.6
T003344,2024-03-09 08:25:00,Toshkent,D0233,5.1,10.0,1.0,12 600,Completed,wallet,4.6
T001011,2024-03-17 18:33:00,Toshkent,D0101,11.4,31.0,1.3,28 700,Completed,card,4.6
T001790,2024-02-08 07:04:00,Buxoro,D0105,4.0,10.0,1.0,,cancelled,,
T002503,2024-03-29 19:37:00,Namangan,D0207,7.1,14.0,1.3,30 700,completed,cash,5.0
T000476,2024-02-22 18:33:00,Namangan,D0196,11.6,37.0,1.3,68 400,completed,wallet,4.7
T001305,2024-03-16 18:07:00,Buxoro,D0277,5.1,16.0,1.3,25 000,completed,card,4.9
T003293,2024-01-18 19:16:00,Buxoro,D0178,3.4,7.0,2.0,20 200,Completed,cash,4.4
T002856,2024-03-07 22:03:00,Toshkent,D0086,1.6,3.0,1.0,7 400,completed,wallet,4.5
T003638,2024-02-01 17:13:00,Samarqand,D0014,3.9,8.0,1.0,10 800,completed,cash,4.2
T003901,2024-03-16 07:59:00,Toshkent,D0151,3.4,8.0,1.0,,cancelled,,
T004004,2024-01-22 19:29:00,Samarqand,D0298,6.3,12.0,1.0,14 400,completed,cash,3.8
T004196,2024-02-28 10:26:00,Toshkent,D0079,9.5,21.0,1.0,19 200,completed,card,4.1
T004059,2024-03-29 19:52:00,Toshkent,D0238,15.8,32.0,1.3,55 600,Completed,cash,4.4
T003973,2024-01-02 06:45:00,Namangan,D0029,2.2,5.0,1.0,,canceled,,
T004779,2024-02-05 16:19:00,Toshkent,D0254,6.9,14.0,1.0,15 400,COMPLETED,card,5.0
T003428,2024-02-11 07:18:00,Andijon,D0028,5.7,19.0,1.0,,cancelled,,
T004203,2024-03-30 20:05:00,Namangan,D0042,5.0,10.0,1.0,12 500,Completed,cash,4.1
T000503,2024-02-10 17:01:00,Samarqand,D0205,16.3,42.0,1.0,43 900,completed,cash,4.3
T000486,2024-02-09 17:32:00,Andijon,D0211,2.8,,1.0,,completed,cash,3.6
T002701,2024-01-09 19:22:00,Toshkent,D0110,2.3,4.0,2.0,16 900,completed,cash,4.4
T001632,2024-02-04 10:08:00,Toshkent,D0037,3.0,8.0,1.0,9 500,Completed,card,4.5
T000106,2024-02-28 10:56:00,Namangan,D0021,3.8,10.0,1.0,10 700,Completed,card,5.0
T004743,2024-02-03 01:17:00,Toshkent,D0062,7.6,15.0,1.0,16 400,completed,card,3.8
T000908,2024-02-05 21:49:00,Toshkent,D0264,1.9,3.0,1.0,,cancelled,,
T003777,2024-01-01 07:35:00,Namangan,D0144,7.6,23.0,1.0,16 400,Completed,cash,4.6
T003386,2024-01-26 17:58:00,Samarqand,D0212,3.3,7.0,1.0,15 300,completed,card,5.0
T004998,2024-02-01 20:08:00,Toshkent,D0296,10.6,15.0,1.0,31 300,Completed,cash,4.6
T003374,2024-02-27 10:47:00,Toshkent,D0221,6.0,12.0,1.0,21 200,completed,wallet,5.0
T003136,2024-01-09 17:34:00,Samarqand,D0200,5.5,11.0,1.0,,cancelled,,
T002995,2024-02-09 09:12:00,Toshkent,D0224,2.8,7.0,1.5,,cancelled,,
T002996,2024-02-14 09:00:00,Toshkent,D0140,3.2,7.0,1.3,12 700,completed,card,4.6
T000221,2024-02-14 01:09:00,Toshkent,D0114,6.2,14.0,1.0,14 300,completed,wallet,4.2
T001813,2024-03-10 20:00:00,Toshkent,D0076,5.8,10.0,1.0,,Cancelled,,
T000480,2024-02-19 09:28:00,Andijon,D0035,-3.0,5.0,1.5,20 200,completed,wallet,4.4
T002962,2024-03-20 21:41:00,Toshkent,D0013,7.5,17.0,1.0,16 200,completed,card,4.8
T004855,2024-03-09 07:52:00,Andijon,D0177,5.4,11.0,1.0,19 900,completed,cash,4.5
T003958,2024-01-14 19:33:00,Andijon,D0256,5.3,12.0,1.0,13 000,Completed,cash,4.6
T001187,2024-01-02 11:22:00,Toshkent,D0101,9.4,16.0,1.0,19 100,completed,card,4.6
T004751,2024-01-11 17:07:00,Toshkent,D0016,1.8,,1.0,,cancelled,,
T004652,2024-02-23 10:24:00,Toshkent,D0159,12.0,53.0,1.0,,no_show,,
T003741,2024-03-07 17:49:00,Samarqand,D0212,14.4,31.0,1.0,39 700,completed,wallet,3.3
T001810,2024-02-13 20:55:00,Samarqand,D0291,6.9,15.0,1.0,23 200,COMPLETED,cash,4.8
T003056,2024-03-12 09:32:00,Toshkent,D0038,7.0,35.0,1.5,54 800,COMPLETED,wallet,4.2
T004886,2024-02-21 07:43:00,Namangan,D0165,10.4,20.0,1.0,,cancelled,,
T004440,2024-03-05 17:58:00,Namangan,D0207,6.2,11.0,1.0,21 600,Completed,cash,3.8
T003709,2024-03-20 17:37:00,Toshkent,D0171,3.8,12.0,1.0,10 700,completed,card,4.8
T003180,2024-02-01 07:12:00,Samarqand,D0245,7.2,13.0,1.0,15 800,Completed,card,4.6
T003505,2024-03-20 20:19:00,Buxoro,D0300,7.0,12.0,1.0,36 500,Completed,card,5.0
T001022,2024-02-10 12:31:00,Buxoro,D0080,1.8,5.0,1.0,,cancelled,,
T001613,2024-01-07 20:23:00,Toshkent,D0269,3.3,6.0,1.0,15 300,completed,cash,4.7
T002141,2024-02-23 12:52:00,Samarqand,D0261,16.8,33.0,1.0,30 200,COMPLETED,card,3.3
T004361,2024-01-11 19:37:00,Buxoro,D0227,3.3,6.0,2.0,19 900,completed,card,5.0
T004429,2024-02-24 17:44:00,Toshkent,D0123,6.9,17.0,1.0,23 200,completed,cash,5.0
T004776,2024-01-20 18:59:00,Toshkent,D0224,2.7,7.0,1.5,13 600,Completed,cash,4.2
T004283,2024-02-22 10:38:00,Toshkent,D0022,3.7,8.0,1.0,10 600,COMPLETED,cash,4.4
T003362,2024-02-05 20:56:00,Toshkent,D0048,9.0,19.0,1.0,27 800,completed,wallet,4.3
T002851,2024-03-01 09:44:00,Toshkent,D0158,10.3,27.0,1.3,26 600,completed,card,4.5
T001668,2024-01-13 06:12:00,Namangan,D0288,3.6,7.0,1.0,10 400,Completed,card,4.5
T001635,2024-01-03 13:26:00,Toshkent,D0095,4.4,11.0,1.0,17 700,completed,card,4.4
T003060,2024-01-21 15:19:00,Samarqand,D0052,13.8,40.0,1.0,25 700,Completed,cash,4.5
T004398,2024-03-09 18:52:00,Buxoro,D0206,5.5,13.0,1.3,17 200,completed,cash,4.8
T004024,2024-03-06 07:09:00,Samarqand,D0091,0.0,13.0,1.0,14 800,Completed,card,4.2
T004752,2024-03-02 18:15:00,Toshkent,D0111,2.9,7.0,1.5,14 000,completed,cash,5.0
T003965,2024-03-02 19:47:00,Buxoro,D0082,9.7,24.0,1.3,25 400,completed,card,5.0
T000940,2024-02-19 17:27:00,Namangan,D0075,3.3,6.0,1.0,15 300,COMPLETED,card,4.7
T000282,2024-02-28 05:02:00,Samarqand,D0107,9.7,23.0,1.0,19 600,completed,card,5.0
T003408,2024-01-19 17:03:00,Toshkent,D0027,9.3,15.0,1.0,28 500,completed,cash,4.4
T004647,2024-02-11 04:35:00,Toshkent,D0044,4.2,13.0,1.0,11 300,completed,cash,4.3
T004604,2024-02-14 21:16:00,Namangan,D0113,7.2,14.0,1.0,23 800,completed,card,5.0
T000173,2024-01-12 00:22:00,Buxoro,D0109,3.5,9.0,1.0,10 200,COMPLETED,wallet,4.9
T002157,2024-01-12 18:58:00,Buxoro,D0173,3.5,7.0,1.5,23 600,completed,wallet,5.0
T002201,2024-01-06 20:15:00,Toshkent,D0278,7.1,23.0,1.0,15 600,COMPLETED,cash,5.0
